Episode,Epsilon,Reward,Reward cumulee,Episode Duration,Loss,True Value,Estimate Value,TD Error
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,11.240597,11.020348,0.22024918
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,22.134504,21.62398,0.51052475
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,11.388405,10.86294,0.525465
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,13.297147,13.610468,-0.3133211
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,19.268854,19.188414,0.08044052
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,9.395851,8.522185,0.8736658
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,7.886061,8.49256,-0.6064992
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,4.355744,4.700486,-0.3447423
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,15.565938,14.815144,0.7507944
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,5.084884,5.947944,-0.86306
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,6.444491,5.2652736,1.1792173
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,25.921612,25.08663,0.8349819
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,5.9560223,5.863656,0.09236622
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,13.244122,12.1122265,1.1318951
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,2.4220536,1.8678784,0.55417514
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,15.160952,15.254294,-0.09334278
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,9.4359,10.05964,-0.6237402
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,5.0001764,5.7985454,-0.79836893
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,7.9194374,10.986329,-3.0668917
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,35.89191,35.107986,0.7839241
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,5.404369,5.696275,-0.29190636
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,-7.8033023,-7.82393,0.020627499
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,-8.169363,-7.749227,-0.42013597
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,11.152279,11.5064,-0.3541212
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,9.911346,9.414177,0.4971695
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,20.363436,20.530586,-0.1671505
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,3.932159,4.7217693,-0.7896104
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,24.189512,22.133026,2.0564861
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,7.437148,4.2664766,3.1706715
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,5.0150075,6.000289,-0.98528147
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,18.262691,18.45896,-0.19626808
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,23.657215,21.738613,1.918602
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,26.417933,24.417171,2.000761
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,9.391476,9.379372,0.012104034
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,8.046344,8.570632,-0.5242882
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,8.947821,8.801806,0.14601421
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,22.306564,21.689117,0.6174469
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,5.5346107,4.9114103,0.6232004
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,22.252623,20.850115,1.4025078
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,6.2482095,6.152575,0.09563446
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,19.480087,19.227463,0.2526245
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,18.8446,19.040583,-0.19598198
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,3.7418323,4.0422864,-0.30045414
22,0.5288584393922604,-10,-10,0.027836084365844727,6.385752201080322,4.456777,4.833227,-0.37645006
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.943505,6.620736,2.3227692
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.689767,14.064183,0.62558365
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.6435847,7.239456,0.40412855
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.121751,12.108027,1.0137234
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.704354,10.522587,1.1817675
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.000618,10.928397,1.0722208
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,18.238049,19.350807,-1.1127586
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.442556,6.9455104,-0.5029545
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.653293,12.77812,-1.1248274
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.089211,7.963126,1.1260853
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.433993,12.326691,0.107302666
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.5893736,5.883546,0.7058277
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,4.748681,4.514226,0.23445511
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.986753,9.999798,-0.013044357
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,3.9041896,2.2859137,1.6182759
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.160656,11.223149,-0.062493324
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.228031,10.631386,-0.40335464
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,-10.0,0.9397838,-10.939784
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,3.9527042,0.63534474,3.3173594
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.836891,10.211778,0.6251135
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.256964,5.5839577,0.67300653
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.400081,12.511772,0.8883085
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.217325,11.687682,-0.47035694
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,22.515661,21.07218,1.4434814
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,2.7365408,3.5805802,-0.84403944
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.788292,10.638637,-1.8503447
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.780938,13.716914,0.06402397
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.0602684,7.558633,-0.49836445
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.031768,7.7102146,1.3215532
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,18.861837,19.605951,-0.7441139
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.908494,9.083828,-1.175334
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.03226,13.900829,0.13143063
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.551329,10.334495,0.21683407
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,5.935914,6.487901,-0.5519872
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,3.3041098,2.5188766,0.78523326
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.738844,12.8005705,-0.06172657
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.7172613,7.059532,-0.34227085
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.5854826,7.8515663,-1.2660837
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,22.602814,23.045368,-0.44255447
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.875595,13.695171,0.18042374
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.773832,8.933417,-0.159585
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.943695,9.211966,-0.2682705
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.073246,12.872673,1.200573
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.3594675,12.509938,0.84952927
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.679014,11.907486,-2.2284718
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.851683,13.318375,0.533308
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.061976,9.905649,1.1563272
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.407936,11.7865925,0.6213436
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,4.0751386,4.921546,-0.8464074
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.940066,7.696319,0.24374676
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,4.0138435,3.7528617,0.2609818
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.938418,11.152775,-0.21435642
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,4.7919364,6.3761873,-1.5842509
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,30.112047,29.256813,0.85523415
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.28637,13.13334,1.1530304
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,15.03077,13.96636,1.0644102
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.85531,11.568614,0.28669643
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.10934,6.758042,1.3512979
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.272641,14.185907,0.08673382
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.572214,7.226112,0.34610224
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.4039254,8.031733,-0.62780714
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.1696644,7.291531,-1.1218667
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.03261,9.723943,0.30866718
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.412674,12.564718,0.8479557
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,2.8640804,-0.5988871,3.4629674
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.60101,7.766289,2.834721
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.804319,10.054932,-2.2506127
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.061149,7.466508,1.5946407
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.688583,14.42212,0.26646328
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,15.129512,14.673002,0.4565096
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.0344925,8.207878,-0.17338562
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,3.2304447,2.855566,0.37487864
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,5.880206,6.7267423,-0.84653616
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.959759,13.854048,0.10571098
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.200751,9.925123,-0.7243719
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,1.7420548,1.4711344,0.2709204
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.514448,11.964948,0.54950047
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,6.5768986,7.242023,-0.6651244
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.383205,11.538143,0.84506226
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.214824,10.60273,0.6120939
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,18.329172,18.007135,0.32203674
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,17.5912,16.785994,0.8052063
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,15.169807,14.93556,0.23424721
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.280715,9.8225975,-0.5418825
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.600439,8.39609,-0.7956505
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.352485,14.13797,0.21451473
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.552857,12.671031,0.8818264
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.2526245,8.766611,1.4860134
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,21.813904,8.520323,13.293581
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.044728,10.929896,2.114832
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,19.108448,12.733277,6.3751707
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.308912,11.067158,2.2417545
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.443212,11.353674,1.0895376
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.073405,13.980255,0.09315014
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,19.157797,17.704998,1.4527988
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.696183,6.504245,1.1919384
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.911134,10.266043,-0.35490894
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.02249,8.427039,0.5954504
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.316077,8.310603,0.0054740906
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,3.059817,1.2148005,1.8450166
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.194057,9.848314,-0.6542568
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.420519,12.318029,1.1024895
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,8.476601,7.5073414,0.96925926
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.667694,10.238577,-0.5708828
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.93742,13.056693,0.8807268
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,22.039867,21.007812,1.0320549
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.48659,13.435499,0.051091194
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.78042,14.369135,0.4112854
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.512966,11.213168,-0.700202
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.4872828,11.536261,-4.048978
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.0055523,8.5917845,-1.5862322
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.299095,9.771606,-0.4725113
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,13.515533,13.3587,0.15683365
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.6457887,7.0610633,0.5847254
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,14.1331835,14.03697,0.09621334
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,16.73668,17.166637,-0.42995834
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,7.017178,7.072342,-0.05516386
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.459592,9.433702,1.0258894
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.400303,10.595805,0.8044977
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,17.31114,15.867264,1.4438763
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,19.746971,19.29172,0.4552517
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.037784,7.8518476,1.185936
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,10.019997,8.181079,1.8389177
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,9.669142,11.558866,-1.8897238
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.5833435,11.726578,0.85676575
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,11.467437,11.219051,0.24838543
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,24.232588,19.172297,5.0602913
23,0.5156369784074539,-10,-10,0.026284456253051758,4.048484802246094,12.835033,12.7789345,0.056098938
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.329527,9.784594,-0.45506668
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,10.679912,11.009188,-0.32927608
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.3049,13.314655,-0.009755135
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,27.780804,27.405575,0.37522888
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,12.756256,12.538526,0.21773052
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,17.200062,19.168905,-1.9688435
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,7.924398,9.626645,-1.7022471
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.101619,8.469869,-0.3682499
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,0.6557387,1.4156603,-0.75992155
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,17.887125,18.282612,-0.39548683
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.238014,14.846861,-0.60884666
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,7.8124924,8.602399,-0.7899065
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.823991,14.519397,-0.69540596
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,7.847572,7.8064485,0.04112339
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.1993885,13.208459,0.9909296
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.630673,12.094942,-2.4642687
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,-1.9952044,-3.2073874,1.212183
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.992549,9.786355,-0.7938061
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.793956,17.013517,-2.2195616
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.032021,9.402856,-0.3708353
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,5.719447,6.1733565,-0.4539094
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.917765,14.973178,-1.0554132
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,12.4243355,12.86835,-0.44401455
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,21.199535,21.583931,-0.3843956
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,19.54668,15.975723,3.5709572
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,15.771205,16.73425,-0.96304417
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.059885,10.426262,-1.3663769
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.560241,15.575047,-2.0148058
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.382055,10.85066,0.53139496
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.606357,10.683156,-2.0767994
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.312256,9.646533,-0.33427715
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,7.876569,10.754658,-2.878089
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.389358,11.841329,-0.45197105
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.997526,11.976191,0.021335602
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,10.292217,11.654889,-1.3626719
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,22.760576,23.097515,-0.33693886
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.400148,11.816347,-0.41619873
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,15.099618,15.96368,-0.8640623
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,10.578186,13.218502,-2.640316
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,12.171468,12.815598,-0.64412975
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.342683,14.062755,0.2799282
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.777652,9.75883,-0.9811783
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,17.578138,16.298353,1.2797852
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.539382,11.347259,0.19212341
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.036414,8.375908,-0.33949375
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,24.276398,23.199385,1.077013
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,6.374292,6.1961627,0.1781292
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,12.165162,11.99289,0.17227173
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.791248,10.348076,-0.55682755
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.7989235,10.758132,-0.9592085
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,3.3986452,3.2296658,0.1689794
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,10.915667,11.538682,-0.6230154
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,6.0031466,6.541055,-0.53790855
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,21.430813,20.886566,0.5442467
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,-1.6361324,-1.2140614,-0.42207098
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,17.001953,18.299952,-1.2979984
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.323379,14.029787,-0.7064085
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.512658,15.133275,-0.6206169
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,2.6311693,3.9623055,-1.3311362
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,19.042648,19.867575,-0.8249264
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.920275,14.814308,-0.89403343
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,12.7524805,14.421359,-1.6688786
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,5.1134553,5.7270904,-0.61363506
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.113246,11.861645,-0.7483988
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.99579,9.3915205,-0.39573097
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,-0.41515723,0.9820871,-1.3972443
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.508285,9.640493,-1.1322088
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.717849,8.881744,-0.1638956
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,4.6489015,5.422478,-0.77357674
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,-0.018441956,0.4692744,-0.48771635
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.187417,9.488231,-0.30081367
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.517532,9.671542,-0.15400982
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,10.399958,9.6867485,0.71320915
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.691988,12.612246,-0.92025757
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,15.168873,17.579428,-2.410555
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,6.186798,7.1987157,-1.0119176
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.198599,13.72193,-0.5233307
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.0126505,10.970013,0.042637825
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.188739,13.81553,-0.626791
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,15.281309,17.357014,-2.0757046
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.214254,15.496518,-1.2822638
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,12.866071,13.412716,-0.54664516
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,22.604504,22.904562,-0.30005836
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,2.51023,3.0650098,-0.55477977
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.087062,9.135524,-1.0484619
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,20.825115,21.105412,-0.28029633
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,6.6405215,7.0339017,-0.39338017
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,6.7759113,11.640042,-4.864131
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,15.136791,15.428887,-0.29209614
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,13.669946,14.289082,-0.61913586
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,22.608974,23.451786,-0.8428116
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,6.4993353,7.2584453,-0.75911
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.342683,14.268833,0.07384968
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.431728,15.375408,-0.9436798
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.402688,10.154544,-0.75185585
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,11.210368,12.37161,-1.1612415
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,8.929125,9.846911,-0.9177866
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,14.431935,15.257732,-0.8257971
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,9.062339,10.156587,-1.0942478
24,0.5027460539472676,-10,-10,0.028755664825439453,1.3754838705062866,19.149988,19.531815,-0.3818264
