Episode,Epsilon,Reward,Reward cumulee,Episode Duration,Loss,True Value,Value Estimate,TD Error,Touches Joueur 2,Touches Joueur 2 Cumulees
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.089017056,0.13626064,-0.047243588,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.14104547,0.14431372,-0.0032682568,0,0
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.2489433,3.3942766,-0.14533329,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.593932,2.8636758,-0.26974392,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,4.561658,4.443759,0.11789894,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,4.738368,4.0554338,0.6829343,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0815442,3.0274978,0.054046392,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4408681,2.0622594,0.3786087,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.2203481,3.2899048,-0.06955671,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.4678075,3.6102707,-0.1424632,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.816212,2.527013,0.28919888,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,1.8340461,1.6935244,0.14052176,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.3724024,2.3431633,0.029239178,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9737546,2.953206,0.020548582,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5662484,2.5737877,-0.0075392723,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,1.5864488,1.5557231,0.030725718,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.7061489,2.786737,-0.0805881,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5075123,2.6701708,-0.16265845,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.2071054,2.4420147,-0.2349093,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6651204,2.7221007,-0.05698037,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0259879,2.8742847,0.15170312,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6462991,2.6441336,0.002165556,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.3263676,2.2993429,0.027024746,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5954251,2.5642695,0.031155586,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.200663,2.1618648,0.038798332,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.018491,3.063202,-0.044710875,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.7046154,2.5134075,0.19120789,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.614623,2.5741816,0.040441513,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.0527809,2.0086727,0.044108152,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4433782,1.9854289,0.45794928,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4864957,2.5175745,-0.031078815,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,1.3276498,1.2824862,0.04516363,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4178936,2.1724882,0.24540544,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.674942,2.5863976,0.08854437,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0713458,3.0346074,0.036738396,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8711162,2.8831978,-0.012081623,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.2421443,3.3292403,-0.087095976,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0445783,3.145339,-0.1007607,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.624368,3.3578353,0.26653266,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.3962452,3.0978763,0.29836893,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.1456633,1.9397532,0.20591009,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.758425,2.9348516,-0.17642665,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.91108,2.895865,0.01521492,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5777366,2.527492,0.05024457,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.3502274,2.3811622,-0.03093481,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.251834,2.2947233,-0.042889357,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8967595,3.04627,-0.14951038,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,1.3999187,1.09615,0.30376863,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.019886,2.9802961,0.039589882,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.1883948,1.1787741,1.0096207,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.499855,3.2720833,0.22777176,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6311016,2.66221,-0.03110838,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.249862,2.3142257,-0.06436372,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.735093,2.7881613,-0.05306816,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8917313,2.6582875,0.23344374,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.3161302,2.3310146,-0.014884472,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.6894436,3.797582,-0.10813832,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4272053,2.403862,0.023343325,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4130383,1.9246632,0.48837507,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0101047,3.2069721,-0.19686747,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,1.4698601,1.4307867,0.039073348,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.35213,1.919,0.4331299,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.505863,2.3317983,0.17406464,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9648833,3.1123755,-0.14749217,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.62925,2.7164989,-0.0872488,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.870561,2.5824962,0.28806472,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.4190042,3.6292353,-0.21023107,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.1470342,3.1236925,0.023341656,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.9496489,3.5840745,0.36557436,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5198627,2.3329515,0.1869111,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.299447,3.5140488,-0.21460176,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6228125,2.6473675,-0.024554968,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5629425,2.6788883,-0.115945816,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6089847,2.5941482,0.01483655,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9465837,2.9636717,-0.017087936,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,0.9456416,1.6254328,-0.6797913,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.4429862,2.509972,-0.066985846,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.2894309,3.2064505,0.082980394,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8544152,2.5630393,0.29137588,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,-10.0,-2.1006827,-7.8993173,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9079292,3.096231,-0.1883018,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5678844,2.4737632,0.09412122,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0268626,2.7563043,0.27055836,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5045466,2.4308534,0.073693275,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8896065,2.9564562,-0.06684971,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8850002,3.0215807,-0.13658047,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5041797,2.538374,-0.03419423,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9863253,3.1207173,-0.13439202,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.7156823,2.6081338,0.107548475,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6693752,2.5737123,0.09566283,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.6392288,2.6573148,-0.018085957,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,1.5635111,1.5131264,0.05038476,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,0.49411085,0.41928893,0.07482192,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0787783,3.2476814,-0.16890311,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.5428107,2.5802913,-0.037480593,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8601167,2.8738322,-0.013715506,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.497096,2.5709286,-0.07383251,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.848126,2.8734736,-0.02534771,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.3996067,2.444847,-0.045240402,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9256837,2.912262,0.013421774,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.7725556,2.8274126,-0.054857016,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.2368925,1.9373022,1.2995902,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0671725,3.1068435,-0.039670944,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.4834816,3.036283,0.44719863,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.3402047,3.3899627,-0.049757957,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.0047405,1.2055607,0.7991798,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.1146104,3.077304,0.037306547,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.293904,2.3456473,-0.05174327,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.8664854,2.9583454,-0.091860056,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.460497,2.479256,-0.018759012,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,4.367125,3.9332838,0.43384123,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.2928948,3.491928,-0.19903326,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.565771,3.2765167,0.28925443,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0219786,3.0974998,-0.07552123,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.850902,2.9445581,-0.09365606,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.9329813,3.052214,-0.119232655,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.0670593,3.1546512,-0.08759189,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,2.832115,2.9260633,-0.093948364,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.1622717,3.250711,-0.088439226,3,6
3,0.8910224999999999,-10,-10,0.0253908634185791,0.5755418539047241,3.079597,2.996053,0.083544016,3,6
